,time_range,corporation,contrib_type,primary_osm_tag_keys,edits,edits_share,edits_cumulative_share,contributors,contributors_share
19,t1,Meta,TAG,['building'],67485,0.01,0.824,63,0.038
0,t0,nc,CREATED,['building'],14891014,0.215,0.215,15528,0.322
1,t0,nc,CREATED,['highway'],7732554,0.111,0.326,19217,0.398
2,t0,nc,GEOMETRY,['highway'],6409169,0.092,0.419,22355,0.463
3,t0,nc,NONE,['other'],5271868,0.076,0.495,11629,0.241
4,t0,nc,CREATED,['other'],5196030,0.075,0.569,11915,0.247
5,t0,nc,DELETED,['other'],4616947,0.067,0.636,9331,0.193
6,t0,nc,TAG,['highway'],3407075,0.049,0.685,17495,0.363
7,t0,nc,TAG,['building'],3105064,0.045,0.73,11339,0.235
8,t0,nc,TAG,['other'],1515979,0.022,0.752,6694,0.139
9,t0,nc,CREATED,['natural'],1509743,0.022,0.773,5820,0.121
10,t0,nc,TAG_GEOMETRY,['highway'],1182846,0.017,0.791,11839,0.245
11,t0,nc,CREATED,['waterway'],1099803,0.016,0.806,3815,0.079
12,t0,nc,DELETED,['highway'],896958,0.013,0.819,10258,0.213
13,t0,nc,CREATED,['landuse'],873393,0.013,0.832,7346,0.152
14,t0,nc,NONE,['highway'],834593,0.012,0.844,8985,0.186
15,t0,nc,GEOMETRY,['building'],722267,0.01,0.854,9235,0.191
16,t0,nc,DELETED,['building'],721226,0.01,0.865,5619,0.116
17,t0,nc,CREATED,['barrier'],608877,0.009,0.874,4307,0.089
18,t0,nc,CREATED,['amenity'],558318,0.008,0.882,13073,0.271
19,t0,nc,CREATED,['power'],542938,0.008,0.889,1789,0.037
0,t1,nc,CREATED,['building'],16155093,0.213,0.213,13681,0.28
1,t1,nc,CREATED,['highway'],5948131,0.078,0.292,16418,0.336
2,t1,nc,GEOMETRY,['highway'],5631977,0.074,0.366,19610,0.401
3,t1,nc,TAG,['highway'],5077687,0.067,0.433,17271,0.353
4,t1,nc,TAG,['building'],4850713,0.064,0.497,11736,0.24
5,t1,nc,CREATED,['other'],4845286,0.064,0.561,10888,0.223
6,t1,nc,NONE,['other'],4721798,0.062,0.623,10771,0.22
7,t1,nc,TAG,['other'],3792513,0.05,0.673,7359,0.15
8,t1,nc,DELETED,['other'],3550293,0.047,0.72,8128,0.166
9,t1,nc,CREATED,['natural'],2197112,0.029,0.749,5467,0.112
10,t1,nc,NONE,['highway'],1571118,0.021,0.77,9434,0.193
11,t1,nc,CREATED,['power'],1395320,0.018,0.788,1741,0.036
12,t1,nc,TAG_GEOMETRY,['highway'],1228530,0.016,0.804,10507,0.215
13,t1,nc,CREATED,['landuse'],1156740,0.015,0.82,5997,0.123
14,t1,nc,GEOMETRY,['building'],964165,0.013,0.832,8990,0.184
15,t1,nc,CREATED,['amenity'],858986,0.011,0.844,11970,0.245
16,t1,nc,DELETED,['highway'],722274,0.01,0.853,9104,0.186
17,t1,nc,CREATED,['waterway'],686242,0.009,0.862,3495,0.071
18,t1,nc,DELETED,['building'],607778,0.008,0.87,5220,0.107
19,t1,nc,TAG,['railway'],568589,0.008,0.878,1822,0.037
